basin,trial,reservoir_size,washout,spectral_radius,leaking_rate,ridge_alpha,input_scaling,rc_connectivity,ema_alpha,add_bias,clamp_nonneg,nse_val,kge_val,score,loss,elapsed_sec
Altzola,0,751,121,0.39325399487541285,0.021179628278760437,0.00036413131642609454,0.9576266937549041,0.13992348941032856,0.19422381383361997,True,True,0.7752053842175228,0.8277882958665006,0.8014968400420117,-0.8014968400420117,13.747077465057373
Altzola,1,1064,147,0.8591137601885397,0.01749077350852434,9.527314342051772e-05,1.133210485935013,0.14794678450194362,0.3412775841038431,True,True,0.8481873831050735,0.8794501415408337,0.8638187623229536,-0.8638187623229536,24.402851819992065
Altzola,2,1019,193,0.3066924588320784,0.0017852797025907534,9.935052660261876e-05,1.2801904323298041,0.3070930471406947,0.4109041777720379,True,True,0.6194159339103983,0.6806517085526189,0.6500338212315087,-0.6500338212315087,40.82487416267395
Altzola,3,1064,70,0.976011130739502,0.0021602118636820386,6.938824386360327e-05,1.0281657364138619,0.2740744415477689,0.3346560251348979,True,True,0.06864090418260482,0.446474745723736,0.2575578249531704,-0.2575578249531704,39.94370245933533
Altzola,4,1697,116,0.7982830980475099,0.02853130918330809,1.3652857564527053e-08,1.4745626654399098,0.2384642281522884,0.43843330030782335,True,True,0.7862090390629173,0.8364113133029042,0.8113101761829107,-0.8113101761829107,94.80937099456787
Altzola,5,913,169,0.7420839316507708,0.00375812947669581,9.689723137093691e-05,1.132056356034849,0.17839331081948068,0.14288031077024466,True,True,0.7071800415035914,0.7932566310223723,0.7502183362629818,-0.7502183362629818,21.57745862007141
Altzola,6,1680,156,0.8730207412247426,0.005002544510646022,4.2521353930603395e-06,0.8051478893997466,0.23330842440866395,0.3551961266692032,True,True,0.6252045464088771,0.6629798552104198,0.6440922008096485,-0.6440922008096485,93.83818030357361
Altzola,7,1668,94,0.30627052111105,0.008292686914652172,8.850798653957117e-05,0.8922542308852871,0.18766288111483176,0.2879042414015668,True,True,0.7638572720061471,0.8340425083364251,0.7989498901712861,-0.7989498901712861,72.16790628433228
Altzola,8,1613,69,0.9219195885652111,0.007978595405244017,2.9817732198051094e-05,0.8060972325910623,0.3870979023732839,0.36025482904151707,True,True,0.7601556016285516,0.7822750570564923,0.7712153293425219,-0.7712153293425219,143.71991682052612
Altzola,9,816,106,0.3429352330573297,0.05469067857815901,0.00014000390607342238,1.4553395042808002,0.2415269056985051,0.4082769578386546,True,True,0.8235578024581025,0.8443266502601778,0.8339422263591402,-0.8339422263591402,22.3803653717041
Altzola,10,1687,78,0.5075332288967576,0.005184748339995718,4.2322968069808905e-05,1.1859732439266242,0.06910032937099944,0.2698572528790265,True,True,0.7703348635881881,0.8462758521215655,0.8083053578548769,-0.8083053578548769,31.754682779312134
Altzola,11,1613,96,0.8243501745115797,0.0344656139339897,1.493117661021857e-05,1.4573948899642273,0.38673624545965707,0.44611849565206385,True,True,0.8876606415522174,0.9114897101214491,0.8995751758368332,-0.8995751758368332,159.32962203025818
Altzola,12,1321,111,0.43361202691025297,0.0027165399574545293,4.771708816041302e-05,0.9132693696904441,0.2581434104026479,0.18050430468890344,True,True,0.6841737940461905,0.7711028806553459,0.7276383373507682,-0.7276383373507682,59.48145031929016
Altzola,13,1543,71,0.3446242228538802,0.0066821933252885594,1.0745583342116146e-06,1.1404936688409628,0.20278260111316093,0.12482167881763356,True,True,0.7641166673224866,0.8340243301251609,0.7990704987238237,-0.7990704987238237,67.12064480781555
