basin,trial,reservoir_size,washout,spectral_radius,leaking_rate,ridge_alpha,input_scaling,rc_connectivity,ema_alpha,add_bias,clamp_nonneg,nse_val,kge_val,score,loss,elapsed_sec
Leitzaran,0,891,232,0.4759742410039536,0.007027662011492036,6.514618558592931e-08,0.8412509670467884,0.06677594170663695,0.1847399874805517,True,True,0.7509034810231028,0.7673825676289772,0.75914302432604,-0.75914302432604,11.85574460029602
Leitzaran,1,1652,192,0.4252883347757144,0.0010045243362134906,5.5403838814941416e-08,1.1960578572971674,0.3312080454950107,0.3981281006165862,True,True,-10.234422952223404,-2.8059837112453576,-6.520203331734381,6.520203331734381,129.33729338645935
Leitzaran,2,1781,67,0.5064728840344144,0.09595384147994285,9.122981892783504e-06,1.0252109742159516,0.17468948746848084,0.2862894027768097,True,True,0.7805866868074705,0.7455735604366811,0.7630801236220758,-0.7630801236220758,77.39110970497131
Leitzaran,3,1385,211,0.5972469356169904,0.053917474271162495,3.521615886906578e-05,1.3473611498774363,0.3364061018419442,0.1706920475631523,True,True,0.8038493680040945,0.7765788750009958,0.7902141215025451,-0.7902141215025451,88.80965685844421
Leitzaran,4,1389,178,0.7672698627029789,0.05075477834527361,8.031110606826583e-05,1.3946271466604245,0.056741706048960214,0.2861345326759218,True,True,0.8195070475006407,0.7852206268632876,0.8023638371819641,-0.8023638371819641,20.232465267181396
Leitzaran,5,991,117,0.5989098463098809,0.09412685342405233,3.29543110456202e-07,1.1895160965314995,0.07080632843151796,0.19648525884690077,True,True,0.7733294316894536,0.7554232732288881,0.7643763524591709,-0.7643763524591709,14.49435019493103
Leitzaran,6,1136,176,0.5372420290017638,0.015515826638813922,0.00022531783987857142,1.2474678150459058,0.1939916414033514,0.42597913797948017,True,True,0.8318253965718924,0.8222825310931481,0.8270539638325203,-0.8270539638325203,33.91059923171997
Leitzaran,7,1049,181,0.518687234009554,0.03583128766020341,4.6712021212018195e-08,1.2048443895152139,0.23279203126108827,0.31791731197277934,True,True,0.8025017523472538,0.7896340624589568,0.7960679074031054,-0.7960679074031054,33.99356126785278
Leitzaran,8,844,93,0.7517393524951539,0.03849295611103575,2.959614273606677e-07,1.059985674614115,0.3192404830123858,0.2864895280497748,True,True,0.8110002376139797,0.8065789600202685,0.8087895988171241,-0.8087895988171241,29.767625093460083
Leitzaran,9,1174,80,0.6285162687740825,0.030377979138698614,4.4725693307266675e-06,0.7534612055508351,0.1080608613008811,0.20329919070938218,True,True,0.8246376449602301,0.8128475312695522,0.8187425881148911,-0.8187425881148911,24.276148319244385
Leitzaran,10,1672,144,0.43382515982467684,0.003502854254662468,3.195500273600693e-05,0.7055407619638997,0.11068102198436411,0.36534510255931196,True,True,0.7082993975848377,0.7556572055632923,0.7319783015740651,-0.7319783015740651,44.156150102615356
Leitzaran,11,802,133,0.5050227026011158,0.00864320093645449,1.0390030377078618e-07,0.7429821206260177,0.2635535285558146,0.4065764298921478,True,True,0.7831374532080001,0.7754186615661836,0.7792780573870919,-0.7792780573870919,23.14126420021057
Leitzaran,12,1027,218,0.6791274318000797,0.009605396189870097,1.0349723143974e-08,0.8918877908698749,0.2643102449706443,0.4044589803385725,True,True,0.6083314952451117,0.6955167115295506,0.6519241033873311,-0.6519241033873311,36.312042236328125
Leitzaran,13,853,152,0.7661561228260944,0.07917563476884598,2.413296873077423e-07,1.0874564874962425,0.06185111974717423,0.24557655721539606,True,True,0.7817778787792556,0.7621639002926172,0.7719708895359364,-0.7719708895359364,10.66367506980896
Leitzaran,14,1199,191,0.3030510973128043,0.0024783035476419715,0.0001352060122396702,0.7890262017844536,0.17102051707394555,0.2431873150488728,True,True,0.6552069582591049,0.7524276820765914,0.7038173201678481,-0.7038173201678481,33.59702134132385
Leitzaran,15,830,249,0.9047073204006344,0.011053935414212542,1.4981419381032175e-07,0.9794928336599154,0.1625673531635631,0.20260790346925162,True,True,0.2889214821847459,0.47962678600500486,0.3842741340948754,-0.3842741340948754,17.98904800415039
Leitzaran,16,746,69,0.3704631076692946,0.0023377247628626504,6.929367526369411e-08,1.3241806808284533,0.3795658906166519,0.20705088416171064,True,True,0.33351932160315134,0.4919825404439627,0.41275093102355703,-0.41275093102355703,27.369202375411987
Leitzaran,17,1456,94,0.8061802745079193,0.05997038617555351,1.7754563546508524e-05,0.9833971261809603,0.19101706342019287,0.21806936583984915,True,True,0.8086199478014868,0.7803481863221755,0.7944840670618312,-0.7944840670618312,54.469913482666016
Leitzaran,18,750,67,0.34378925059190496,0.054364224766814136,1.5138262622384362e-06,0.8946628628129931,0.08751908160496022,0.35390417329076507,True,True,0.8072904602092724,0.7625465389816622,0.7849184995954673,-0.7849184995954673,10.773929119110107
Leitzaran,19,1148,223,0.5647606905571275,0.005256815238994164,4.0910865314489073e-07,1.0526652016768698,0.3851546362428684,0.2337399696671529,True,True,0.6943008244311327,0.6991675897555383,0.6967342070933356,-0.6967342070933356,67.24877142906189
