basin,trial,reservoir_size,washout,spectral_radius,leaking_rate,ridge_alpha,input_scaling,rc_connectivity,ema_alpha,add_bias,clamp_nonneg,nse_val,kge_val,score,loss,elapsed_sec
Sangroniz,0,739,165,0.6718820697364963,0.02823461003758727,1.4237716710927108e-06,1.211548268268809,0.3784901341434757,0.13080136885156135,True,True,0.5576704236128687,0.671816353126211,0.6147433883695399,-0.6147433883695399,19.054742574691772
Sangroniz,1,1644,68,0.6300423852172984,0.07429795060923765,3.850233031796916e-06,1.3306014125504526,0.35094836022626136,0.21422307653884037,True,True,0.6259107428795951,0.7560242902917408,0.6909675165856679,-0.6909675165856679,97.3411614894867
Sangroniz,2,1318,249,0.6594923016890242,0.0013383846895326566,5.277717108846593e-08,0.7076632985623719,0.2938478359095814,0.22252466506891871,True,True,-0.11262160789200815,-0.35799772756758697,-0.23530966772979756,0.23530966772979756,49.92500281333923
Sangroniz,3,1429,108,0.40761206602777633,0.016951512258208814,9.619942469197978e-06,0.961217325215093,0.19010876103598406,0.3953838849538487,True,True,0.6725842800715278,0.7647752270951043,0.718679753583316,-0.718679753583316,38.90851640701294
Sangroniz,4,1516,81,0.8224227799259818,0.001073183002071494,6.904922562781733e-08,1.4844382538032843,0.09726454037018811,0.23128246159326696,True,True,-861.5017053525606,-61.42675022433652,-461.46422778844857,461.46422778844857,25.26071548461914
Sangroniz,5,939,180,0.9966393380416639,0.028535641341098747,6.013798670343943e-07,0.9756471340662973,0.24539734840098948,0.12918702149178046,True,True,0.3175722054033999,0.44908376170517694,0.38332798355428843,-0.38332798355428843,21.10707950592041
Sangroniz,6,1611,126,0.5422034359868435,0.08162414159727645,1.5663435384659422e-07,1.1216563250960885,0.34459798431530847,0.4229594197965031,True,True,0.6565975000567394,0.800749135010248,0.7286733175334937,-0.7286733175334937,89.64481925964355
Sangroniz,7,1625,191,0.5216860208746721,0.002260954935522644,1.261019829854647e-06,1.2954031129795043,0.27016087067935146,0.19377967612858682,True,True,-0.16098812775370064,-0.050607723992690756,-0.1057979258731957,0.1057979258731957,72.36711931228638
Sangroniz,8,1319,70,0.4812190115737268,0.016067004183585865,1.3792087206456474e-06,1.3374538817415158,0.3585984803231816,0.3812009619464465,True,True,0.6522765159810021,0.7191664372173409,0.6857214765991715,-0.6857214765991715,60.04991674423218
Sangroniz,9,1404,177,0.3706206564180877,0.013150062152801643,1.7338565763569728e-06,0.9476834493244223,0.12190159844171204,0.33315824451661874,True,True,0.6382336717854619,0.7221031592936011,0.6801684155395316,-0.6801684155395316,25.608320951461792
Sangroniz,10,866,142,0.8798511121339684,0.0017438866940387185,3.452226707574265e-06,0.9180403345901097,0.18273584156994388,0.20055698939472794,True,True,-11.04404750758325,-3.478113386710942,-7.261080447147096,7.261080447147096,15.07176423072815
Sangroniz,11,1210,126,0.41302247147236665,0.00908840740005109,2.43031937643965e-07,0.7333592222743321,0.35810453701536865,0.44519786180664744,True,True,0.6455395188518631,0.7149701486017581,0.6802548337268106,-0.6802548337268106,49.947372913360596
Sangroniz,12,1640,162,0.434943894889758,0.01925464823491339,0.0009098632828447351,0.7390670508248949,0.29255282803543037,0.25191855275933983,True,True,0.5760798171576578,0.7069345738528179,0.6415071955052378,-0.6415071955052378,78.93630409240723
Sangroniz,13,1638,190,0.7274457312038993,0.07894183131340486,0.00022048998070596886,1.20528530783659,0.13564742697011592,0.4393929415686678,True,True,0.6869847935177933,0.8094521055044932,0.7482184495111432,-0.7482184495111432,38.023866415023804
Sangroniz,14,1668,174,0.7918544844311696,0.008242459621099865,9.811426160229379e-06,0.7334107924550353,0.18839101233886973,0.157860124605096,True,True,0.5126892955129855,0.6562931603033162,0.5844912279081509,-0.5844912279081509,52.26714825630188
Sangroniz,15,749,102,0.8627457131666163,0.04785027565076548,3.7921059017856004e-06,0.902466588865215,0.3827662363894242,0.34808707169310366,True,True,0.6861655476617319,0.7858671235874914,0.7360163356246117,-0.7360163356246117,20.81633448600769
Sangroniz,16,940,203,0.4347828638905187,0.073352471245034,1.4562432152141223e-05,1.2620340305541378,0.2851605669368101,0.3006192292001245,True,True,0.6457078979095785,0.7910084418462053,0.7183581698778919,-0.7183581698778919,24.717698574066162
Sangroniz,17,1124,158,0.3440136854212463,0.0011278503174968755,3.1732321600091604e-08,1.1846551006503316,0.3992539309294081,0.2160763197110101,True,True,-114.0020340337371,-15.320512286530171,-64.66127316013363,64.66127316013363,47.37936234474182
Sangroniz,18,1223,157,0.6967154148464345,0.08766938472604095,8.900400151136973e-05,1.1147988004467577,0.09176613311442447,0.3812593145341773,True,True,0.6909738572950952,0.8028332148763638,0.7469035360857295,-0.7469035360857295,16.732190132141113
Sangroniz,19,1429,60,0.32188588118833605,0.007014500941362176,2.1117474351584556e-06,1.0313679668071933,0.1794739462905453,0.32919527128540393,True,True,0.5655438904850502,0.6615753788744227,0.6135596346797365,-0.6135596346797365,37.310271978378296
Sangroniz,20,1677,120,0.5306020741881983,0.014411014649501182,2.298861929257094e-08,1.2538159209759177,0.28252249503747245,0.3188538347908584,True,True,0.5729912397478709,0.5682123831690709,0.5706018114584709,-0.5706018114584709,82.16716194152832
Sangroniz,21,1797,85,0.6582645189713703,0.005473903393351011,6.207357444897322e-07,0.7371049028127352,0.23634596038602523,0.3504134489758778,True,True,0.5231420826435869,0.5811629382619256,0.5521525104527563,-0.5521525104527563,78.10952949523926
Sangroniz,22,1534,230,0.7034564674909688,0.015486715922842129,0.0003469766961569511,1.0329103185111803,0.1000724086668017,0.20470151099060185,True,True,0.6078626946758813,0.7244457407055772,0.6661542176907292,-0.6661542176907292,26.494965314865112
Sangroniz,23,1561,177,0.30518979066179175,0.027191196668659965,1.3158456458880576e-08,0.7739839650313485,0.3804299440882893,0.3119666796345587,True,True,0.6762239794675489,0.7572933026998766,0.7167586410837128,-0.7167586410837128,94.76029324531555
Sangroniz,24,1238,122,0.8261896944939271,0.004795181615885546,0.0001241228281577664,1.270806504290773,0.37179823438847465,0.19766130947599397,True,True,0.4000113037415032,0.5389334430884836,0.46947237341499337,-0.46947237341499337,54.02331519126892
Sangroniz,25,1085,151,0.8627334577033026,0.06631424176000635,3.74829533496362e-06,0.8227955221286841,0.11354287395089827,0.1234383463594149,True,True,0.5422290854855142,0.6685554559804902,0.6053922707330022,-0.6053922707330022,15.676679372787476
Sangroniz,26,1226,88,0.8653931487331751,0.002703218764249615,1.116600565079261e-06,1.361901691851892,0.18708417611629768,0.4008217325397013,True,True,-69.70271921012845,-15.010003204982421,-42.35636120755544,42.35636120755544,27.790555238723755
Sangroniz,27,1160,190,0.5954801858478924,0.04238975758647685,2.0486958639656683e-08,0.7345420630067762,0.12086404258854898,0.14790460037244116,True,True,0.549988570677524,0.6786977025470492,0.6143431366122867,-0.6143431366122867,18.179386854171753
Sangroniz,28,1223,209,0.3304116348100411,0.044767056562310184,0.0001622981508134979,1.4060033085211885,0.07367369640667669,0.32241567317812336,True,True,0.6484014856968456,0.7892472070927481,0.7188243463947969,-0.7188243463947969,14.7389554977417
Sangroniz,29,894,148,0.7662345493831682,0.04316032113618936,6.369205256134872e-05,1.0623115960965284,0.39123963150422514,0.1886703702796186,True,True,0.6191665177954614,0.7411185918571133,0.6801425548262874,-0.6801425548262874,28.28603744506836
Sangroniz,30,1085,199,0.6747450753805819,0.009899128702411228,4.259970464294702e-07,1.1664988635090638,0.2573598400400696,0.35893893682462963,True,True,0.5009400973548321,0.4808327175363293,0.4908864074455807,-0.4908864074455807,28.568634748458862
Sangroniz,31,1318,66,0.3663942830054655,0.05515704478173944,2.488343571097863e-08,1.3717838361757404,0.2702779627912605,0.2536611111960688,True,True,0.6528728415116876,0.7684932843396313,0.7106830629256594,-0.7106830629256594,45.30245542526245
Sangroniz,32,1594,139,0.4824808043177961,0.07204303676452042,2.6863963272222977e-05,0.8409826221144165,0.3637096171236647,0.42401360438708646,True,True,0.6612488348693482,0.7984038403892657,0.7298263376293069,-0.7298263376293069,95.74180030822754
Sangroniz,33,1351,72,0.6688332823897358,0.05793590523295959,1.1912817664788394e-06,0.7917039753198535,0.25945349091797276,0.364054359163523,True,True,0.6698885799648852,0.7908583836503642,0.7303734818076246,-0.7303734818076246,45.4676628112793
Sangroniz,34,1689,189,0.4623388581991016,0.027326852113592294,1.8370093493513961e-06,1.0899345760309875,0.1794141260103193,0.1659138381377314,True,True,0.6118725191693004,0.7018248918852793,0.6568487055272898,-0.6568487055272898,52.07478618621826
Sangroniz,35,1661,82,0.6924930252613215,0.01578513004256449,4.2265902124146345e-06,1.047402980067608,0.05600201862314062,0.28283380152166315,True,True,0.6359160051445703,0.7230075128001178,0.679461758972344,-0.679461758972344,21.438724994659424
Sangroniz,36,1684,188,0.7851190642315287,0.025286144958359236,2.4012739705470694e-08,1.317559383692497,0.17001344405324842,0.36052479847966534,True,True,0.5208976005717858,0.446969684741217,0.4839336426565014,-0.4839336426565014,48.69579887390137
Sangroniz,37,1303,210,0.43788543029703986,0.0012373434495556118,6.316597053523915e-07,1.3559592383826855,0.06406852108427116,0.11402217827901152,True,True,-34.341282298738875,-7.716142003613834,-21.028712151176354,21.028712151176354,15.22976303100586
Sangroniz,38,940,77,0.5190076514133217,0.0013673023857130374,1.3328377628412289e-08,1.4125083852131368,0.34201053172990786,0.17605565737257686,True,True,-16.89612446779822,-6.793450935956165,-11.844787701877193,11.844787701877193,27.459579944610596
Sangroniz,39,1145,209,0.8715439346237618,0.0922286646659809,2.5408139576683014e-07,1.2946240646596912,0.32006597578062795,0.31567156192277923,True,True,0.6314344011138526,0.7376296326211804,0.6845320168675165,-0.6845320168675165,39.322001934051514
Sangroniz,40,1139,103,0.5222801240050832,0.001254582012578097,5.148882357102846e-05,1.0752006143252293,0.3315570398835571,0.344820869952237,True,True,0.04193625831707981,0.16451008103565445,0.10322316967636713,-0.10322316967636713,39.75849437713623
Sangroniz,41,1393,133,0.6127384943248367,0.033779900723861375,1.2507047724966573e-08,0.9715500226305287,0.16995482477465385,0.13205335413776162,True,True,0.48838340745252906,0.6372558069473607,0.562819607199945,-0.562819607199945,32.82137846946716
Sangroniz,42,1481,241,0.6313724941754195,0.06169866051549267,7.030750417290373e-06,0.768348740825799,0.19691359795765606,0.18105586570760324,True,True,0.6018493142015322,0.7331703728654058,0.667509843533469,-0.667509843533469,43.853374004364014
